product_name,sugars_100g,proteins_100g,categories_tags,ingredients_text,primary_category
Decadent Chocolate Cake Mix,57.51875,5.71178571428571,"en:cooking-helpers,en:baking-mixes,en:dessert-mixes,en:pastry-helpers,en:cake-mixes","Sugar, Flour Blend (Enriched Wheat Flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], Potato Starch, Potato Flour), Cocoa (processed with alkali), Cocoa Powder, Baking Powder (sodium acid pyrophosphate, sodium bicarbonate, cornstarch, monocalcium phosphate), Sea Salt, Natural Flavor, CONTAINS: Wheat.",Other
Protein Oats,1.0,10.0,,Whole Grain Oat Flakes,Other
Protein Oats,2.08333333333333,18.75,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",organic whole grain oat flakes.,Beverages
Protein Oats,2.08333333333333,20.8333333333333,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:breakfast-cereals,en:cereal-grains,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats,en:oat",whole grain oat flakes,Beverages
Protein Oats,2.08333333333333,20.8333333333333,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals",Whole grain oat flakes,Beverages
Bob’s Red Mill Pancake mix,11.11,11.11,,"Flour Blend (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Tapioca Flour, Wheat Gluten, Sugar, Buttermilk Powder, Butter Powder (Butter [Cream, Salt, Annatto], Nonfat Milk, Sodium Caseinate), Baking Powder (Cornstarch, Sodium Bicarbonate, Monocalcium Phosphate), Baking Soda, Cream of Tartar, Sea Salt",Other
White Chocolate & Strawberry Pancakes Mix,15.5555555555556,8.88888888888889,,"Flour Blend (Wheat Flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], Tapioca Flour, Wheat Gluten), Sugar, Baking Powder (cornstarch, sodium bicarbonate, monocalcium phosphate), White Chocolate Chips (sugar, cocoa butter, whole milk powder, nonfat dry milk, milkfat, soy lecithin, natural vanilla extract), Natural Flavors, Baking Soda, Strawberry Flavored Apple Pieces (dried apples, vegetable juice color, natural flavor, citric acid), Cream of Tartar, Sea Salt, Strawberry Powder, CONTAINS: Milk, Soy, Wheat.",Other
Apple & Cinnamon Instant Oatmeal,20.0,8.88888888888889,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:breakfast-cereals-rich-in-fibre","Oat Blend (whole grain oats, oat bran), sugar, diced dried apples, brown sugar, natural flavors, cinnamon, sea salt.",Beverages
Protein Oats,0.0,20.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Gluten free whole grain oat flakes. Ingrédient: Flocons d'avoine à grains entiers sans gluten.,Beverages
Protein oats,2.08333333333333,18.75,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic whole grain oat flakes.,Beverages
Cinnamon Swirl Coffee Cake Baking Mix,51.5151515151515,6.06060606060606,,"Flour Blend (Enriched Wheat Flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], Potato Flour), Sugar, Baking Powder (sodium acid pyrophosphate, sodium bicarbonate, cornstarch, monocalcium phosphate), Sea Salt. Topping: Sugar, Cinnamon, Sea Salt. CONTAINS: Wheat.",Other
Brown Sugar Blondie Mix,66.6666666666667,3.03030303030303,,,Other
Bob’s Red Mill Classic Pancake & Waffle Mix,12.5,5.0,,,Other
Premium quality honey almond granola,18.18,12.12,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis","Whole grain rolled oats, honey, almonds, soy oil, salt, vanilla extract (vanilla bean extractives, alcohol, water), mixed tocopherols (antioxidant).",Beverages
All Purpose High Fiber Flour,0.0,13.3333333333333,,,Other
Egg Replacer,0.0,0.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:specific-products,en:products-for-specific-diets,en:cooking-helpers,en:products-without-gluten,en:egg-substitutes,en:bakery-helpers","Potato Starch, Tapioca Flour, Baking Soda, Psyllium Husk.",Beverages
Bob's Red Mill Grain Free Chocolate Cake Mix,30.434782608696,10.869565217391,,,Other
Almond Protein Powder,9.09090909090909,45.4545454545455,"en:dietary-supplements,en:bodybuilding-supplements,en:protein-powders",almond protein powder,Other
Nutritional Yeast,0.0,50.0,,,Other
Green Lentils Heritage Beans,0.0,24.53,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:legumes-and-their-products,en:legumes,en:seeds,en:vegetables-based-foods,en:legume-seeds,en:vegetables,en:pulses,en:lentils,en:mixed-vegetables,en:dried-lentils,en:green-lentils,en:dried-green-lentils",green lentils.,Beverages
Organic Oatmeal Classic with Flax & Chia imp,1.96078431372549,13.7254901960784,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:oat","Organic whole grain oats, organic chia seed, organic flaxseed, salt.",Beverages
Chia Seeds,0.0,23.0769230769231,,,Other
Chia Seeds,0.0,23.1,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:seeds,en:chia",Organic whole chia seeds.,Beverages
Organic whole grain corn flour stone ground,3.45,6.9,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:cereal-flours,en:cornmeal",Whole grain organic corn.,Beverages
Organic Quick Cooking Steel Cut Oats,0.0,4.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:oat",Organic Whole Grain Oats.,Beverages
Organic Quick Cooking Steel Cut Oats,0.0,11.1111,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:oat",,Beverages
Old Country Style Muesli,14.2857142857143,11.4285714285714,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis","Whole Grain Wheat, Dates, Sunflower Seeds, Raisins (Raisins, Sunflower Oil), Whole Grain Rye, Barley, Whole Grain Oats, Whole Grain Triticale, Almonds, Flaxseed, Walnuts.",Beverages
Granola Lemon Blueberry,20.0,10.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis","Whole grain oats, maple syrup, coconut, coconut oil, brown sugar, blueberries (blueberries, sugar, sunflower oil), sunflower seeds, salt, natural flavor, lemon powder, mixed tocopherols (antioxidant).",Beverages
Organic Steel Cut Oats,2.27272727272727,13.6363636363636,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",Organic whole grain oats.,Beverages
Extra Thick Rolled Oats,2.0,12.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic whole grain oats.,Beverages
Old Fashioned Rolled Oats,2.08,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic whole grain oats.,Beverages
Quick Cooking Rolled Oats,2.2222222222222,13.333333333333,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic whole grain oats.,Beverages
Cornstarch,0.0,0.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",Cornstarch,Beverages
Organic Coconut Flour,21.4285714285714,21.4285714285714,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:fruits-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits,en:dried-coconut,en:dried-coconut-flour",Organic coconut.,Beverages
Organic Coconut Sugar,100.0,0.0,"en:sweeteners,en:sugars",Organic coconut sugar.,Other
Buckwheat Pancake & Waffle Mix,5.0,15.0,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes","Organic whole grain buckwheat flour, organic whole wheat flour, vital wheat gluten, cane sugar, baking powder (monocalcium phosphate, cornstarch, sodium bicarbonate), salt.",Biscuits
Organic rolled oats whole grain,0.0,10.42,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",Organic whole grain oats.,Beverages
Organic High Fiber Oat Bran Hot Cereal,2.5,15.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:bran,en:cereal-brans,en:oat-brans","organic oat bran,",Beverages
Granola Coconut Spice Homestyle,16.6666666666667,10.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis","Whole grain oats, coconut, maple syrup, coconut oil, brown sugar, sunflower seeds, spices, salt, natural flavor, mixed tocopherols (antioxidant).",Beverages
Oatmeal Classic,1.96078431372549,13.7254901960784,en:undefined,"GLUTEN FREE WHOLE GRAIN OATS, CHIA SEED, FLAXSEED, SEA SALT.",Other
Whole Ground Flaxseed Meal,0.0,23.0769230769231,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:flax-seeds,en:gold-flax-seeds",whole flaxseed,Beverages
Rolled Oats,1.79,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",Whole grain oats.,Beverages
Natural Almond Flour,7.69,23.1,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:flours,en:nuts-and-their-products,en:nuts,en:almonds,en:shelled-nuts,en:shelled-almonds,en:nut-flours,en:ground-almonds",Whole almonds.,Beverages
Potato Starch,0.0,0.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:starches",Potato starch.,Beverages
Nutritional Yeast,0.0,50.0,"en:condiments,en:cooking-helpers,en:food-additives,en:dietary-supplements,en:nutritional-yeast","Inactive Nutritional Yeast [Dried Yeast, Niacin (Vitamin B3), Pyridoxine Hydrochloride (Vitamin B6), Riboflavin (Vitamin B2), Thiamin Hydrochloride (Vitamin B1), Folic Acid, Vitamin B12].'",Other
Hemp seeds,0.0,32.1428571428571,,,Other
Classic Granola,22.2222222222222,11.1111111111111,en:undefined,"Whole Grain Rolled Oats, Cane Sugar, Brown Rice, Mixed Fruit Concentrate (pineapple syrup, pear concentrate, peach concentrate), Oat Syrup Solids, Vanilla Extract (vanilla bean extractives, alcohol, water), Mixed Tocopherols (antioxidant).",Other
Bobs red mill apple blueberry granola,23.07692,10.44,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits,en:mueslis,en:mueslis-with-fruits","Whole grain rolled oats, cane sugar, whole grain brown rice flour, mixed fruit blend concentrate (pineapple, pear, peach), unsulphured dried apples, oat flour, natural blueberry flavor, vitamin E.",Beverages
Organic Amaranth,2.0,14.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:seeds",Organic whole grain amaranth.,Beverages
Whole Flaxseed,0.0,19.3548387096774,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:flax-seeds",Organic whole flaxseed.,Beverages
Organic Old Fashioned Rolled Oats Whole Grain,2.08333333333333,10.4166666666667,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic Whole Grain Oats.,Beverages
Organic quick cooking rolled oats imp,1.2,11.11,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic whole grain oats.,Beverages
Organic scottish oatmeal,0.0,11.1111111111111,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic whole grain oats.,Beverages
Granola Cranberry Almond,23.3333333333333,10.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis","Whole grain oats, maple syrup, cranberries (cranberries, sugar, sunflower oil), coconut oil, brown sugar, almonds, pumpkin seeds, coconut, salt, vanilla extract (water, cane sugar alcohol, vanilla bean extractives), mixed tocopherols (antioxidant).",Beverages
Gluten Free Oatmeal naturally flavored brown sugar and maple with Flax & Chia,16.3934426229508,11.4754098360656,en:undefined,"GLUTEN FREE WHOLE GRAIN OATS, BROWN SUGAR, CANE SUGAR, CHIA SEED, FLAXSEED, SEA SALT, NATURAL MAPLE FLAVOR (MALTODEXTRIN, MODIFIED FOOD STARCH, CARAMEL COLOR, NATURAL FLAVORS).",Other
"Granola, cinnamon raisin, lightly sweetened",17.31,9.62,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis","Whole grain rolled oats, cane sugar, brown rice, raisins, canola oil, molasses, salt, natural cinnamon flavor, cinnamon, vanilla extract (vanilla bean extractives, alcohol, water), mixed tocopherols (antioxidants).",Beverages
Quaina flour,3.57,14.29,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",Organic whole grain quinoa.,Beverages
Rolled Oats,0.0,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",,Beverages
OLD FASHIONED ROLLED OATS WHOLE GRAIN,0.0,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:specific-products,en:breakfast-cereals,en:products-for-specific-diets,en:flakes,en:products-without-gluten,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Whole Grain Oats.,Beverages
Quick Cooking Rolled Oats,1.2,16.9,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:breakfast-cereals,en:cereal-grains,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats,en:oat",gluten free Whole Grain Oats,Beverages
Whole Flaxseed,1.55,19.3548387096774,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:flax-seeds",Whole flaxseed.,Beverages
Premium Shelled Pepitas Pumpkin Seeds,1.6,34.6153846153846,en:snacks,Organic pumpkin seeds.,Snacks
Gluten Free All-Purpose Baking Flour,0.0,8.82,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products","Garbanzo bean flour, potato starch, tapioca flour, whole grain sorghum flour, fava bean flour.",Beverages
Gluten Free 1 to 1 Baking Flour,0.0,5.41,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products","Sweet white rice flour, whole grain brown rice flour, potato starch, whole grain sorghum flour, tapioca flour, xanthan gum.",Beverages
Traditional Pearl Couscous,2.04081632653061,16.3265306122449,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas",Wheat flour.,Beverages
Shredded coconut,6.67,6.67,en:cooking-helpers,Unsulfured coconut.,Other
Coconut Flakes,6.66666666666667,6.66666666666667,en:cooking-helpers,Unsulfured coconut.,Other
Corn meal.,2.63,7.89,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",Organic whole grain corn.,Beverages
Whole Ground Flaxseed Meal,0.0,23.0769230769231,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:seeds",Organic whole flaxseed.,Beverages
Old Fashioned Rolled Oats,2.08333,10.41,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic whole grain oats.,Beverages
Rolled Oats Whole Grain,1.2,16.9,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic whole grain oats.,Beverages
Organic Extra Thick Rolled Oats Whole Grain,2.0,12.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:breakfast-cereals,en:cereal-grains,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats,en:oat",Organic whole grain oats.,Beverages
Steel Cut Oats,2.27272727272727,9.09090909090909,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:breakfast-cereals,en:cereal-grains,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats,en:oat",Organic whole grain oats.,Beverages
QUICK COOKING STEEL CUT OATS,0.0,11.11,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:breakfast-cereals,en:cereal-grains,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats,en:oat",Organic whole grain oats.,Beverages
Steel Cut Oats,1.0,5.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:breakfast-cereals,en:cereal-grains,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats,en:oat,en:steel-cut-oats",Whole Grain Oats,Beverages
Oat Bran Hot Cereal,2.5,17.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:bran,en:flakes,en:cereal-brans,en:cereal-flakes,en:oat-brans",Oat bran,Beverages
Quick cooking rolled oats,0.0,13.3333333333333,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",Whole grain oats.,Beverages
Old Fashioned Rolled Oats,2.08333333333333,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Whole grain oats.,Beverages
Potato Flakes Instant Mashed Potatoes,0.86,5.55555555555556,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:cereals-and-potatoes,en:vegetables-based-foods,en:vegetables,en:dried-products,en:dried-products-to-be-rehydrated,en:purees,en:mixed-vegetables,en:potato-preparations,en:mashed-potatoes,en:instant-mashed-potatoes",Dehydrated potatoes.,Beverages
Old Fashioned Rolled Oats,2.5,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",Whole grain oats.,Beverages
Super-Fine Almond Flour,7.14,28.6,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours",Blanched almonds.,Beverages
baking flour,0.0,5.41,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products","sweet white rice flour, whole grain rice flour, potato starch, whole grain sorghum flour, tapioca flour, xanthan gum,",Beverages
Tri-color Pearl Couscous,1.82,14.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas","Wheat flour, spinach powder, tomato powder, annatto (color).",Beverages
Organic Oatmeal Fruit & Seed,14.29,12.86,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products","Organic whole grain oats, organic date crumbles (organic dates, organic oat flour), organic cane sugar, organic unsulfured raisins (organic raisins, organic sunflower oil), organic flaxseeds, organic chia seeds, organic cranberries (organic cranberries, organic sugar, organic sunflower oil), organic sunflower seeds, organic pumpkin seeds, salt, organic cinnamon.",Beverages
Golden Flaxseed Meal,0.0,23.0769230769231,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:flax-seeds,en:ground-flax-seeds,en:gold-flax-seeds,en:ground-gold-flax-seeds",Organic whole golden flaxseed,Beverages
Old Fashioned Rolled Oats Whole Grain,2.08333333333333,10.4166666666667,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Organic whole grain oats.,Beverages
Oat Bran,2.5,17.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:bran,en:cereal-brans,en:bran-cereals",Oat bran.,Beverages
Extra Thick Rolled Oats,2.0,12.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats","whole grain oats,",Beverages
Super-Fine Almond Flour,1.0,4.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:flours,en:nuts-and-their-products,en:nut-flours",Blanched Almonds,Beverages
PEANUT BUTTER COCONUT & OATS BOB'S BAR,18.0,14.0,"en:snacks,en:sweet-snacks,en:bars","Peanuts, whole grain oats, organic tapioca syrup, organic coconut, organic honey, organic coconut oil, sea salt, organic rosemary extract (to preserve freshness).",Snacks
PEANUT BUTTER BANANA & OATS BOB'S BAR,20.0,14.0,en:snacks,"peanuts, whole grain oats, organic tapioca syrup, organic honey, banana, natural flavor, sea salt, organic rosemary extract (to preserve freshness),",Snacks
Old Fashioned Rolled Oats,0.0,3.0837004405286,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:breakfast-cereals,en:cereal-grains,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats,en:oat","Whole Grain Oats. Bob's Red Mill Natural Foods, Inc. 13521 SE Pheasant Court Milwaukie, Oregon 97222 U.S.A.",Beverages
5 Grain Hot Cereal,0.0,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals","Whole grain wheat, whole grain rye, barley, whole grain oats, whole grain triticale, flaxseed.",Beverages
7 Grain Hot Cereal,2.32558139534884,13.953488372093,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products","Whole grain wheat, whole grain rye, whole grain oats, whole grain triticale, pearled barley, whole grain brown rice, oat bran, flaxseed.",Beverages
10 Grain Hot Cereal,0.0,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products","Whole grain wheat, corn, whole grain rye, whole grain triticale, whole grain oats, soy beans, whole grain millet, barley, whole grain brown rice, oat bran, flaxseed.",Beverages
Yellow corn grits,1.6,7.5,en:meals,Corn.,Other
Creamy Wheat Hot Cereal,0.0,10.2040816326531,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals","Wheat, Niacin, Iron, Thiamine, Riboflavin, Folic Acid",Beverages
10 Grain Pancake & Waffle Mix,5.0,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:breakfasts,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:biscuits-and-cakes,en:breakfast-cereals,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes,en:pancake-mixes","Harina integral de trigo, suero de mantequilla en polvo (leche), levadura en polvo (pirofosfato ácido de sodio, bicarbonato sódico, almidón de maíz, fosfato monocálcico), harina integral de maíz, harina integral de centeno, harina integral de triticale, harina integral de avena, harina de soja, harina integral de mijo, harina de cebada, harina integral de arroz integral, sal marina, harina de linaza, bicarbonato sódico.",Biscuits
Southern style white corn grits,0.0,7.5,en:meals,White corn.,Other
Potato flour,0.0,6.6667,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",Potato.,Beverages
Pearl Barley,0.8,9.91,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:barley",Pearl barley.,Beverages
Red Lentils,2.0,24.0,,red lentils,Other
Classic Pancake & Waffle Mix,10.0,5.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:specific-products,en:products-for-specific-diets,en:cooking-helpers,en:products-without-gluten,en:dessert-mixes,en:pancake-mixes","Gluten Free Flour Blend (Sweet White Rice Flour, Whole Grain Brown Rice Flour, Potato Starch, Whole Grain Sorghum Flour, Tapioca Flour, Xanthan Gum), Sugar, Baking Powder (Monocalcium Phosphate, Cornstarch, Sodium Bicarbonate), Sea Salt.",Beverages
Chocolate chip cookie mix,13.0,1.0,,"gluten free flour blend (sweet white rice flour, whole grain brown rice flour, potato starch, whole grain sorghum flour, tapioca flour, xanthan gum), chocolate chips (sugar, chocolate liquor, cooa butter, soy lecithin, untl well blended adlan fully inaperand scoop dough bymd ie bake for 10-13 minues on baking sheer for5 min cack to cool compénee makes 24 cookies quality control laboratory. slore in a cool, dry place. find more bobsred 39978146 best bye junedr",Other
